id	name	pub_id	rule_type	status_id	status_reason_id	priority	floor_value	start_date	end_date	timezone	start_time_parting	end_time_parting	days_of_week	migrated	publisher_owned	auction_type	matched_users	latest_rule_id	created_from	deleted	publisher_editable	creation_time	modification_time	goal_cpm_enabled	minimum_bid_value	additional_info	last_edited_by	owner_id	owner_type	archived	channel_type_id	rule_description	deal_category	failed_reason	currency_id	always_on	applicability
143557	EP domain - hard floor - Napady.iprima.cz/primanapady.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:47:07	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624377	143556	0	0	2019-05-09 04:48:12	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143558	EP domain - hard floor - Nasezahrada.com	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:50:43	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2624379	143557	0	0	2019-05-09 04:50:10	2019-05-09 04:51:01	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143559	EP domain - hard floor - Nasezdravotnictvi.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:50:58	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624380	143558	0	0	2019-05-09 04:51:36	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143560	EP domain - hard floor - Najfit.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:53:05	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624382	143559	0	0	2019-05-09 04:53:45	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143561	EP domain - hard floor - Neverdie.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:54:04	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624383	143560	0	0	2019-05-09 04:54:41	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143562	EP domain - hard floor - Obnovitelne.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:55:37	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624384	143561	0	0	2019-05-09 04:56:14	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143563	EP domain - hard floor - Oenergetice.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:56:12	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624385	143562	0	0	2019-05-09 04:56:44	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143564	EP domain - hard floor - Operaplus.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635229	143563	0	0	2019-05-09 04:57:48	2019-06-14 03:34:22	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143565	EP domain - hard floor - Otechnice.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:58:15	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624388	143564	0	0	2019-05-09 04:58:50	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143566	EP domain - hard floor - Plzenoviny.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 04:59:43	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624389	143565	0	0	2019-05-09 05:00:21	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143567	EP domain - hard floor - Podnikavazena.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:00:16	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624390	143566	0	0	2019-05-09 05:00:53	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143568	EP domain - hard floor - Prazskyden.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:02:03	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624391	143567	0	0	2019-05-09 05:02:41	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143569	EP domain - hard floor - Prazskypatriot.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:02:39	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624392	143568	0	0	2019-05-09 05:03:19	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143570	EP domain - hard floor - Premiumsports.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:03:46	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624393	143569	0	0	2019-05-09 05:04:25	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143571	EP domain - hard floor - Receptnajidlo.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635237	143570	0	0	2019-05-09 05:05:51	2019-06-14 03:50:38	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143572	EP domain - hard floor - Receptyprimanapadu.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:13:37	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624396	143571	0	0	2019-05-09 05:14:15	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143573	EP domain - hard floor - Rocksound.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:14:47	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624397	143572	0	0	2019-05-09 05:15:23	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143574	EP domain - hard floor - Rodicevitani.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:16:00	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624398	143573	0	0	2019-05-09 05:16:35	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143575	EP domain - hard floor - Roklen24.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:17:04	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624399	143574	0	0	2019-05-09 05:17:41	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143576	EP domain - hard floor - Ruik.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:18:51	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624400	143575	0	0	2019-05-09 05:19:23	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143577	EP domain - hard floor - Rybarskyrozcestnik.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:19:17	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624401	143576	0	0	2019-05-09 05:19:52	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143578	EP domain - hard floor - Sazenicka.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:23:25	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624402	143577	0	0	2019-05-09 05:24:02	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143579	EP domain - hard floor - Seberizeni.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:25:20	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624403	143578	0	0	2019-05-09 05:25:52	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143580	EP domain - hard floor - Spark-rockmagazine.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:25:59	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624404	143579	0	0	2019-05-09 05:26:41	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143581	EP domain - hard floor - Sportyzive.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:27:06	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624405	143580	0	0	2019-05-09 05:27:49	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143582	EP domain - hard floor - Starty.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:28:19	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624406	143581	0	0	2019-05-09 05:28:54	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143583	EP domain - hard floor - Stavebni-technika.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:29:45	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624407	143582	0	0	2019-05-09 05:30:25	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143584	EP domain - hard floor - Superkocka.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:31:56	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624408	143583	0	0	2019-05-09 05:32:35	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143585	EP domain - hard floor - Svetandroida.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:33:55	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624409	143584	0	0	2019-05-09 05:34:32	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143586	EP domain - hard floor - Svetcestovatele.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:34:51	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624410	143585	0	0	2019-05-09 05:35:27	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143587	EP domain - hard floor - Svetkreativity.cz	49307	PMPF	1	NULL	99	0.2	2019-05-09 05:36:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2874135	143586	0	0	2019-05-09 05:36:46	2019-11-26 06:31:48	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143588	EP domain - hard floor - Svetobeznik.info	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:37:40	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624412	143587	0	0	2019-05-09 05:38:17	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143589	EP domain - hard floor - Svetoutdooru.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:39:01	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624413	143588	0	0	2019-05-09 05:39:39	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143590	EP domain - hard floor - Svoboda.info	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:41:02	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624414	143588	0	0	2019-05-09 05:41:33	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143591	EP domain - hard floor - Tajemnaasie.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:42:14	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624415	143589	0	0	2019-05-09 05:42:50	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143592	EP domain - hard floor - Teslafan.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:43:51	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624416	143591	0	0	2019-05-09 05:44:23	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143593	EP domain - hard floor - Trailhunter.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:44:31	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624417	143592	0	0	2019-05-09 05:45:05	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143594	EP domain - hard floor - Traveladventure.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635200	143593	0	0	2019-05-09 05:46:38	2019-06-14 02:32:21	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143595	EP domain - hard floor - Traveladesign.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:47:36	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624419	143594	0	0	2019-05-09 05:48:11	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143596	EP domain - hard floor - Tripmania.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:48:52	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624420	143595	0	0	2019-05-09 05:49:26	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143597	EP domain - hard floor - Tvguru.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:49:52	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624421	143596	0	0	2019-05-09 05:50:26	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143598	EP domain - hard floor - Vareni.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635243	143597	0	0	2019-05-09 05:52:10	2019-06-14 03:57:49	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143599	EP domain - hard floor - Ventil.vehiklo.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:52:57	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624423	143598	0	0	2019-05-09 05:53:35	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143600	EP domain - hard floor - Viralsvet.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:54:22	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624424	143599	0	0	2019-05-09 05:54:59	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143601	EP domain - hard floor - Vitalitis.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:55:50	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624425	143600	0	0	2019-05-09 05:56:26	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143602	EP domain - hard floor - Vitalnisenior.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:58:06	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624426	143601	0	0	2019-05-09 05:58:41	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143603	EP domain - hard floor - Vitalweb.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 05:59:55	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624428	143602	0	0	2019-05-09 06:00:29	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143605	EP domain - hard floor - Vytukej.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:12:59	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624430	143603	0	0	2019-05-09 06:13:35	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143606	EP domain - hard floor - Wikidog.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:14:51	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624431	143605	0	0	2019-05-09 06:15:24	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143607	EP domain - hard floor - Xtv.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:16:42	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624432	143606	0	0	2019-05-09 06:17:13	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143608	EP domain - hard floor - Zdravazona.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:17:48	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624433	143607	0	0	2019-05-09 06:18:21	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143609	EP domain - hard floor - Zdravi.euro.cz	49307	PMPF	1	NULL	99	0.2	2019-05-09 06:18:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2874139	143608	0	0	2019-05-09 06:19:32	2019-11-26 06:33:06	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143610	EP domain - hard floor - Zdraviamy.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:19:53	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624435	143609	0	0	2019-05-09 06:20:26	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143612	EP domain - hard floor - Zdravotnickydenik.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:21:19	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624437	143610	0	0	2019-05-09 06:22:01	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143613	EP domain - hard floor - Zdravotniradce.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:22:24	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624438	143612	0	0	2019-05-09 06:22:57	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143614	EP domain - hard floor - Zena.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:23:42	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624439	143613	0	0	2019-05-09 06:24:16	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143615	EP domain - hard floor - Zenysro.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:24:48	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624440	143614	0	0	2019-05-09 06:25:17	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
143616	EP domain - hard floor - Zing.cz	49307	PMPF	1	NULL	99	0.28	2019-05-09 06:25:46	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2624445	143615	0	0	2019-05-09 06:26:17	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145324	EP domain - hard floor - Bleskove.cz	49307	PMPF	1	NULL	99	0.28	2019-05-27 06:02:19	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2629400	143616	0	0	2019-05-27 06:02:22	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145325	EP domain - hard floor - Staronline.bleskove.cz	49307	PMPF	1	NULL	99	0.28	2019-05-27 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635183	145324	0	0	2019-05-27 06:10:18	2019-06-14 02:18:24	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145631	EP domain - hard floor - Frekvence1.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635193	145324	0	0	2019-05-31 01:47:38	2019-06-14 02:25:57	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145632	EP domain - hard floor - Behejsrdcem.com	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635191	145631	0	0	2019-05-31 01:58:48	2019-06-14 02:24:33	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145638	EP domain - hard floor - Gameshot.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635190	145632	0	0	2019-05-31 02:22:09	2019-06-14 02:23:56	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145639	EP domain - hard floor - Run-magazine.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635189	145638	0	0	2019-05-31 02:33:00	2019-06-14 02:22:29	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145640	EP domain - hard floor - Predskolnivek.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635186	145639	0	0	2019-05-31 02:40:29	2019-06-14 02:20:04	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145641	EP domain - hard floor - Jenprotehotne.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635179	145640	0	0	2019-05-31 02:44:13	2019-06-14 02:16:39	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145642	EP domain - hard floor - Cervenykoberec.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635177	145641	0	0	2019-05-31 02:46:34	2019-06-14 02:15:54	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145644	EP domain - hard floor - Zajimavaevropa.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635176	145642	0	0	2019-05-31 02:59:52	2019-06-14 02:15:34	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145645	EP domain - hard floor - Nazeleno.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 03:04:00	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2630473	145644	0	0	2019-05-31 03:05:38	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145646	EP domain - hard floor - Onlyu.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635148	145645	0	0	2019-05-31 03:09:12	2019-06-14 00:59:36	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145647	EP domain - hard floor - Mariannebydleni.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635147	145646	0	0	2019-05-31 03:11:04	2019-06-14 00:57:43	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145648	EP domain - hard floor - Chip.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 03:13:31	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2630476	145647	0	0	2019-05-31 03:14:00	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145649	EP domain - hard floor - Ceska-justice.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 03:42:36	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2630478	145648	0	0	2019-05-31 03:43:19	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145651	EP domain - hard floor - Upcycling.cz	49307	PMPF	1	NULL	99	0.28	2019-05-31 04:02:03	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2630481	145649	0	0	2019-05-31 04:03:19	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145775	EP domain - hard floor - Bydlenimagazin.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635145	145647	0	0	2019-06-03 05:35:59	2019-06-14 00:51:53	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145783	EP domain - hard floor - Fandimefilmu.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635196	143506	0	0	2019-06-03 05:42:00	2019-06-14 02:29:19	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145785	EP domain - hard floor - Filmozrouti.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635232	145783	0	0	2019-06-03 06:31:43	2019-06-14 03:35:24	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145788	EP domain - hard floor - Ordinace.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 06:36:40	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2630996	145785	0	0	2019-06-03 06:37:40	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145790	EP domain - hard floor - Penize.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 06:44:29	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2630999	145788	0	0	2019-06-03 06:44:13	2019-06-03 06:44:44	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145793	EP domain - hard floor - Gamingsite.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 07:03:37	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2631010	145790	0	0	2019-06-03 07:02:31	2019-06-03 07:03:57	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145794	EP domain - hard floor - Chytraauta.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 07:08:12	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2631011	145793	0	0	2019-06-03 07:08:59	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145796	EP domain - hard floor - Osel.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 07:12:43	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2631013	145794	0	0	2019-06-03 07:13:23	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
145799	EP domain - hard floor - Studenta.cz	49307	PMPF	1	NULL	99	0.28	2019-06-03 07:17:35	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2631017	145796	0	0	2019-06-03 07:18:09	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
146702	EP domain - hard floor - Izahradkar.cz	49307	PMPF	1	NULL	99	0.28	2019-06-10 04:37:28	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2633272	145799	0	0	2019-06-10 04:37:48	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
